,NSAID,ISDSS,INED,IAUNAME,RA,DEC,Z,ZDIST,SERSIC_BA,SERSIC_PHI,PETRO_THETA,PETRO_BA90,PETRO_PHI90,PETRO_BA50,PETRO_PHI50,RUN,CAMCOL,FIELD,RERUN,ELPETRO_MASS,SERSIC_MASS,montage_angle,original_angle,angle
20902069,465886,471249,169831,b'J154219.50+174821.8',235.58124731187922,17.80606991816745,0.043848056346178055,0.043910056352615356,0.7826635241508484,52.15771484375,11.45617389678955,0.8082413077354431,52.966400146484375,0.9578740000724792,135.10284423828125,4678,6,223,b'301',10957536256.0,15960378368.0,2.5585653859136266,-2.185765954366773,2.5585653859136266
20902070,136902,140289,139515,b'J133036.42+613406.4',202.65178362463405,61.56844440810806,0.043879538774490356,0.04435422644019127,0.8604803681373596,14.2481689453125,9.484689712524414,0.9048599004745483,11.85888671875,0.9033076763153076,141.51162719726562,2326,4,121,b'301',7797291008.0,8037348352.0,2.9989927938755776,-1.7131813773715965,2.9989927938755776
20902071,291080,296283,83442,b'J102551.91+393146.0',156.46629794894585,39.52943501446094,0.04438592493534088,0.04441162571310997,0.6310395002365112,164.25921630859375,10.199302673339844,0.7448026537895203,167.21707153320312,0.8598474860191345,151.6063232421875,3647,5,122,b'301',22479222784.0,29804015616.0,-0.04208082017177232,1.5291222813379526,-0.04208082017177232
20902072,554972,560556,-1,b'J143222.81+142859.6',218.09503227170953,14.483230280589954,0.04571675509214401,0.045562975108623505,0.7310433387756348,69.05209350585938,6.177674293518066,0.8205982446670532,68.53396606445312,0.9017887711524963,55.09300231933594,5326,3,120,b'301',10840546304.0,9807686656.0,-2.612919986976905,-2.612919986976905,-2.612919986976905
20902073,573364,578962,-1,b'J152415.35+561145.1',231.06392215323245,56.1958527880192,0.045989807695150375,0.0465257503092289,0.5729443430900574,77.33563232421875,7.509847640991211,0.6587060689926147,75.8494873046875,0.8452404737472534,61.67707824707031,5385,4,22,b'301',15449081856.0,15988301824.0,-2.2906539924885534,-2.2906539924885534,-2.2906539924885534
20902074,160112,164166,119323,b'J122710.92+532412.3',186.79552659149368,53.40343859940898,0.046413522213697433,0.046712808310985565,0.928535521030426,44.335357666015625,9.816015243530273,0.9405803680419922,44.193572998046875,0.9598701000213623,51.66926574707031,2830,6,427,b'301',11543778304.0,11414438912.0,-2.567787924718955,-2.567787924718955,-2.567787924718955
20902075,255000,260183,101810,b'J112524.03+563559.9',171.3501974524182,56.5999994068997,0.04782736301422119,0.04815354570746422,0.9452358484268188,71.48892211914062,8.479074478149414,0.9337196350097656,104.00244140625,0.8808742165565491,144.35903930664062,2826,3,245,b'301',17015634944.0,18011170816.0,2.8062548681229362,2.8062548681229362,2.8062548681229362
20902076,298925,304131,120455,b'J123144.85+460753.6',187.9368934085689,46.13158849264701,0.049093615263700485,0.049273889511823654,0.5746244788169861,151.59896850585938,9.472871780395508,0.6682287454605103,150.52474975585938,0.7408008575439453,144.73171997070312,3813,6,241,b'301',8087852544.0,9733906432.0,2.291831503553469,2.291831503553469,2.291831503553469
20902077,50011,50478,57443,b'J083331.22+514629.1',128.38020189710195,51.77471666946585,0.04917284846305847,0.049483366310596466,0.5411727428436279,97.62066650390625,10.334829330444336,0.6145182847976685,95.30856323242188,0.7359747886657715,99.84222412109375,1350,2,161,b'301',6558167552.0,8929482752.0,2.2021959449431354,2.201226128305072,2.2021959449431354
20902078,464097,469460,-1,b'J153437.48+204409.7',233.65620086179678,20.736037307237087,0.04977915808558464,0.049864403903484344,0.8291168808937073,64.87664794921875,12.59658432006836,0.8786776065826416,64.35206604003906,0.9270790219306946,106.15786743164062,4646,3,259,b'301',18666788864.0,26508222464.0,-2.334504079377366,-2.334504079377366,-2.334504079377366
20902079,81185,83763,59422,b'J084417.41+025252.4',131.0726365883428,2.8811745529418116,0.05041436851024628,0.04991710186004639,0.8109111785888672,80.49261474609375,7.958730220794678,0.8599812388420105,84.85787963867188,0.9257648587226868,113.35366821289062,2126,3,79,b'301',9151634432.0,11861514240.0,1.5900782521072412,-3.122376868403228,1.5900782521072412
20902080,528136,533713,-1,b'J161801.22+133151.8',244.50513380016412,13.531083049425323,0.050418611615896225,0.05051252618432045,0.8090993165969849,119.88717651367188,7.331325054168701,0.8425936698913574,120.1065673828125,0.9002725481987,117.02117919921875,4678,4,287,b'301',5445912576.0,6436948992.0,1.4305508381268677,3.0009537944036824,1.4305508381268677
20902081,387594,392933,172149,b'J155535.19+062748.6',238.89669100593534,6.463540830425165,0.05141773819923401,0.051351044327020645,0.8517075181007385,111.857666015625,13.067802429199219,0.8816742897033691,114.99127197265625,0.9285310506820679,105.21145629882812,3909,5,289,b'301',12417240064.0,17768816640.0,2.8486065514462395,2.8486065514462395,2.8486065514462395
20902082,495316,500721,76256,b'J100302.40+271626.2',150.76005532506073,27.273923455285345,0.05189109966158867,0.05170828476548195,0.8846563696861267,175.37933349609375,11.99284839630127,0.9049959778785706,6.9297332763671875,0.9485020637512207,170.94320678710938,4632,2,68,b'301',5995607040.0,11122302976.0,-2.013280551278744,-2.013280551278744,-2.013280551278744
20902083,185170,189633,110486,b'J115519.06+504758.9',178.8294553727211,50.79973028434012,0.05315288156270981,0.05339006334543228,0.4848560392856598,139.22848510742188,11.99284839630127,0.5777547955513,139.17840576171875,0.7334097623825073,139.78594970703125,3059,6,127,b'301',20583280640.0,29616324608.0,2.4280649439379123,2.4280649439379123,2.4280649439379123
20902084,514242,519819,-1,b'J110052.80+192934.1',165.2200133765004,19.492839690925248,0.05333344638347626,0.05300271883606911,0.592134952545166,51.25616455078125,19.395078659057617,0.5823243856430054,63.50865173339844,0.7526752352714539,41.221282958984375,5313,5,42,b'301',26956947456.0,38240333824.0,1.8941756884411396,-2.818056014623825,1.8941756884411396
20902085,145910,149527,63160,b'J090527.14+440838.0',136.36318120377447,44.14388008222884,0.0533345527946949,0.053488921374082565,0.5187684297561646,93.0238037109375,9.652617454528809,0.6401290893554688,92.13156127929688,0.7901591658592224,92.28707885742188,2740,5,220,b'301',13603874816.0,17638625280.0,0.8822096772991899,2.4514145747150056,0.8822096772991899
20902086,315017,320260,169765,b'J154153.79+324547.0',235.47416502713065,32.76305881903473,0.05370781943202019,0.05398021638393402,0.400679349899292,95.652099609375,10.14561653137207,0.5175681710243225,94.42645263671875,0.6614480018615723,100.6214599609375,3813,4,497,b'301',19628537856.0,22678595584.0,-2.6290740213881842,-2.6290740213881842,-2.6290740213881842
21096782,571115,576705,163987,b'J150856.68+191724.8',227.23615363030555,19.290224548151127,0.02097071334719658,0.02104390598833561,0.8303123116493225,172.99365234375,20.77379035949707,0.8574975728988647,175.23651123046875,0.9128086566925049,152.3348388671875,4678,4,170,b'301',2137700736.0,3594441984.0,0.37590258244763053,1.9469580442754577,0.37590258244763053
21096784,694118,-1,-1,b'J133121.80+104344.0',202.84135552170153,10.725949387887615,0.020993530750274658,0.02078956365585327,0.46640118956565857,83.95993041992188,13.370387077331543,0.5469100475311279,84.41976928710938,0.7255547642707825,86.58505249023438,3805,1,104,b'301',2885530624.0,3296970496.0,-2.9927395909209045,-2.9927395909209045,-2.9927395909209045
21096787,481907,487276,123633,b'J124444.20+275329.5',191.18426362641864,27.89155169523417,0.021077437326312065,0.021076945587992668,0.6887863278388977,103.17593383789062,17.799644470214844,0.7517828941345215,101.33425903320312,0.8126994371414185,120.17727661132812,5087,5,252,b'301',2028658176.0,2818585344.0,3.015730879153701,3.015730879153701,3.015730879153701
21096790,436500,441859,56991,b'J083054.12+201452.9',127.72553837392935,20.248023925120666,0.021097851917147636,0.020986877381801605,0.8214691877365112,147.206298828125,24.948637008666992,0.8504234552383423,146.268310546875,0.8625257611274719,143.41485595703125,6597,1,217,b'301',6359806464.0,6909380608.0,0.2759866679280093,1.8470040326783304,0.2759866679280093
21096791,657777,-1,-1,b'J110718.49+225632.9',166.82787696044372,22.942000994883674,0.021124906837940216,0.02092217281460762,0.9293514490127563,48.483245849609375,11.069487571716309,0.9717208743095398,36.84660339355469,0.9780527949333191,53.63330078125,5140,1,101,b'301',3532668928.0,4494864896.0,-2.3859456702909325,-2.3859456702909325,-2.3859456702909325
21096794,498704,504109,91540,b'J105314.67+255349.9',163.31112584839056,25.89721186202369,0.021155159920454025,0.020981164649128914,0.8446373343467712,46.5185546875,17.59708023071289,0.8750497102737427,46.504913330078125,0.934592068195343,58.34388732910156,5087,4,86,b'301',4004503040.0,4163695872.0,-2.606674648300317,-2.606674648300317,-2.606674648300317
21096795,693635,-1,-1,b'J120709.70+131454.9',181.79278676238135,13.248169193426676,0.02118135243654251,0.02089879661798477,0.6758352518081665,28.154571533203125,27.497787475585938,0.742263913154602,26.601333618164062,0.8119527697563171,39.16357421875,3836,5,220,b'301',2333690112.0,2366276608.0,2.654014734354828,-2.058187836360522,2.654014734354828
21096798,516771,522348,99580,b'J111844.37+213351.0',169.68493340887608,21.564184220199007,0.021218614652752876,0.021010976284742355,0.7075552940368652,53.66558837890625,14.157853126525879,0.7726659774780273,51.493255615234375,0.8604965806007385,44.34562683105469,5183,3,254,b'301',2095764224.0,3278045440.0,2.105697052636964,-2.6065569290658432,2.105697052636964
21096801,7391,7399,114044,b'J120724.80-000930.2',181.85333992436387,-0.15831610686982187,0.02123231440782547,0.020766666159033775,0.6742125153541565,166.5594482421875,17.198843002319336,0.7337814569473267,163.73348999023438,0.7641026973724365,172.98550415039062,756,3,441,b'301',2192168960.0,3420967936.0,1.8546672917615838,1.8546672917615838,1.8546672917615838
21096804,499117,504522,92177,b'J105533.73+270453.5',163.89058066198734,27.08155873277945,0.02123875357210636,0.021084122359752655,0.7829036116600037,150.86224365234375,25.091819763183594,0.8273864388465881,151.44680786132812,0.9045783877372742,142.28866577148438,5061,1,324,b'301',3274408448.0,3984291328.0,0.367783104225443,1.9529989476278173,0.367783104225443
21096807,627430,-1,109871,b'J115307.09+350118.9',178.27864444245165,35.022903031635316,0.02124892547726631,0.02127004601061344,0.7436017990112305,95.51736450195312,9.484689712524414,0.7887865304946899,96.16879272460938,0.9122167229652405,95.92013549804688,4552,4,64,b'301',5601129984.0,6753731072.0,1.416021958294653,2.9873628402383776,1.416021958294653
21096808,416450,421803,87409,b'J103825.97+300841.3',159.608268165313,30.14482049161689,0.021262437105178833,0.021175436675548553,0.5592795014381409,2.933746337890625,18.2117919921875,0.6351721882820129,2.77294921875,0.8153893351554871,113.9952392578125,4632,4,123,b'301',5276850688.0,6144054784.0,2.8529961013214633,-1.8578495147704626,2.8529961013214633
21096811,290272,295474,82622,b'J102335.86+373816.0',155.8994110272996,37.63775296410165,0.021306194365024567,0.021331455558538437,0.8521541953086853,154.81842041015625,19.61833953857422,0.8874855637550354,157.37091064453125,0.9288652539253235,149.73175048828125,3647,1,115,b'301',3383137536.0,4154257152.0,1.7204769366981456,1.7204769366981456,1.7204769366981456
21096814,446329,451690,103808,b'J113219.29+345709.9',173.0804085912687,34.952798559578106,0.021309584379196167,0.021296583116054535,0.8921543955802917,103.97244262695312,15.604446411132812,0.9164351224899292,105.90814208984375,0.9166589975357056,102.79803466796875,4576,5,383,b'301',2189808896.0,2960713984.0,2.793418323925527,2.793418323925527,2.793418323925527
21096815,486852,492222,55671,b'J082247.40+171951.0',125.69764800831852,17.330885647867085,0.02131473273038864,0.021154796704649925,0.6381357312202454,68.72021484375,24.806270599365234,0.7516689300537109,65.11947631835938,0.7998543381690979,62.36920166015625,5071,5,78,b'301',2149536000.0,2656907776.0,1.522842885218959,3.11481454031654,1.522842885218959
21096818,667898,-1,-1,b'J122732.90+061354.9',186.88753117389334,6.233410947546657,0.021347027271986008,0.020969148725271225,0.8166550397872925,13.263916015625,24.432308197021484,0.8834756016731262,12.775726318359375,0.8746157884597778,23.482269287109375,3841,1,147,b'301',2975004928.0,5591774208.0,2.921254580270297,-1.7920991368309385,2.921254580270297
21096821,197447,201923,94705,b'J110415.80+530755.3',166.06581291705677,53.13204733759139,0.02135435678064823,0.021617945283651352,0.940891444683075,69.1776123046875,15.251303672790527,0.9425529837608337,64.71347045898438,0.8704487681388855,89.81524658203125,3103,3,81,b'301',2794266368.0,4570219520.0,-3.1351046266985354,-3.1351046266985354,-3.1351046266985354
21096824,8479,8487,120311,b'J123107.43+002747.2',187.78090989020276,0.46317979023478595,0.021377259865403175,0.02088560350239277,0.5619215369224548,145.46295166015625,17.901798248291016,0.6238826513290405,145.033447265625,0.7679962515830994,145.67758178710938,752,5,295,b'301',1730186112.0,2599395328.0,0.6103384316230094,2.180775342826716,0.6103384316230094
21096825,354316,359609,166614,b'J152156.65+103402.9',230.48604468707597,10.567501199082757,0.02138395980000496,0.021331455558538437,0.8162108063697815,15.18475341796875,23.968971252441406,0.8567194938659668,11.7186279296875,0.8832182884216309,12.792755126953125,3996,3,175,b'301',1523693184.0,3455078400.0,3.1191617866961554,-1.592937190624522,3.1191617866961554
21096831,280395,285588,172338,b'J155630.91+282614.3',239.12887032503917,28.4373680385857,0.021397072821855545,0.021643904969096184,0.7444961667060852,112.974365234375,25.091819763183594,0.8103848695755005,116.32452392578125,0.7845548987388611,108.56637573242188,3919,4,231,b'301',1999651456.0,2674049536.0,1.7399037573814045,-2.9737788505566707,1.7399037573814045
21096833,693495,-1,-1,b'J115218.50+103559.9',178.0758770386536,10.597432240595602,0.021411512047052383,0.02107081189751625,0.5757898688316345,100.05599975585938,20.072601318359375,0.6372489929199219,98.37652587890625,0.8173466920852661,99.9024658203125,3525,5,154,b'301',1936476160.0,1966754560.0,1.4062960321645073,2.976857546852707,1.4062960321645073
21096836,283117,288316,169561,b'J154037.48+354617.1',235.15620850886188,35.77143266787212,0.021415099501609802,0.021725518628954887,0.6746117472648621,153.14739990234375,14.906152725219727,0.723005473613739,152.5830078125,0.8565453886985779,154.2686767578125,3723,5,72,b'301',3188204800.0,4384740352.0,1.1701610350148088,2.742138166962677,1.1701610350148088
21096838,157710,161764,94295,b'J110238.88+511031.5',165.66222678410355,51.17548721527033,0.02142011746764183,0.021649541333317757,0.9740122556686401,6.726959228515625,26.87548828125,0.9789513349533081,42.58001708984375,0.953173041343689,21.811691284179688,2883,4,121,b'301',5911209472.0,7373720576.0,1.9050438911427356,-2.806091042379524,1.9050438911427356
21096840,423109,428462,114577,b'J120929.71+394857.1',182.37381378909086,39.81590718681291,0.02142328768968582,0.021477440372109413,0.3418269753456116,160.8138427734375,12.27054214477539,0.42568910121917725,161.682861328125,0.5696738958358765,161.495849609375,4469,3,435,b'301',4879013376.0,4400987648.0,1.9488731227442324,1.9488731227442324,1.9488731227442324
21096843,294859,300063,98796,b'J111629.13+410442.0',169.1214511875587,41.078389547076995,0.02143997699022293,0.021492401137948036,0.8901066184043884,51.8338623046875,23.15993309020996,0.9119861125946045,68.7464599609375,0.8318305611610413,34.91865539550781,3840,3,95,b'301',3515120128.0,4624747520.0,1.6701897281934468,-3.043263506707738,1.6701897281934468
21096846,483661,489030,133378,b'J131251.85+275248.2',198.2160681230681,27.880091374391675,0.021446414291858673,0.02136199176311493,0.4746250510215759,144.37820434570312,14.320828437805176,0.5604538321495056,143.93658447265625,0.7351346611976624,140.5211181640625,5087,6,294,b'301',3467574016.0,3306366976.0,0.7943989665441281,2.3645342747265246,0.7943989665441281
21096847,400842,406190,49849,b'J074806.96+500648.5',117.02898684922032,50.1134794775112,0.021454796195030212,0.021791385486721992,0.9612470865249634,110.30099487304688,23.027772903442383,0.9669249057769775,111.6158447265625,0.9833024144172668,124.8831787109375,4294,4,72,b'301',3835581184.0,5114032128.0,1.8074894952968539,1.808526030558957,1.8074894952968539
21096850,354517,359810,166541,b'J152136.81+111526.7',230.40338423310092,11.257417879017483,0.021459273993968964,0.021373655647039413,0.6875452995300293,60.56329345703125,22.378204345703125,0.7373418807983398,63.04072570800781,0.8235299587249756,57.941436767578125,5326,1,203,b'301',2956877568.0,4487673344.0,2.2490501930546816,-2.462842321886433,2.2490501930546816
21096853,157562,161615,94404,b'J110306.46+502028.2',165.7769890109107,50.34118040428393,0.021464187651872635,0.021679043769836426,0.7419086694717407,107.7734375,15.251303672790527,0.8037549257278442,111.00048828125,0.7950709462165833,100.22503662109375,2883,2,120,b'301',1702299136.0,2472144640.0,2.637018407458469,2.637018407458469,2.637018407458469
21096854,328929,334183,111815,b'J120011.07+070541.7',180.04618146072332,7.09492040057555,0.021480483934283257,0.02109326422214508,0.6191887259483337,32.866455078125,10.808940887451172,0.7179622650146484,30.701034545898438,0.9048891663551331,14.40728759765625,5976,4,240,b'301',3373321216.0,3535320064.0,3.1110435547376585,3.1110435547376585,3.1110435547376585
21096857,197405,201881,91770,b'J105406.96+530147.3',163.5290121180269,53.02983808554504,0.021484509110450745,0.021745886653661728,0.6328588724136353,167.66421508789062,14.320828437805176,0.6989709734916687,166.72573852539062,0.8096070289611816,167.07046508789062,2821,3,118,b'301',3796298496.0,4283932672.0,0.06851483651799899,1.6373131778425625,0.06851483651799899
21096860,353164,358457,163429,b'J150622.78+090300.1',226.59493924799867,9.05000336801575,0.02149318717420101,0.021331455558538437,0.9009197950363159,114.64898681640625,19.174358367919922,0.9078360795974731,111.71435546875,0.7708132266998291,124.94143676757812,3894,3,152,b'301',1286102016.0,2488830208.0,1.3405484016731721,2.910937208784806,1.3405484016731721
21096863,289763,294965,81959,b'J102147.94+380754.0',155.44978803249379,38.13167367087859,0.02149648219347,0.02149832993745804,0.8463931679725647,50.66815185546875,10.100943565368652,0.9035605788230896,58.2926025390625,0.9375685453414917,79.92849731445312,3704,3,150,b'301',5023538176.0,4311781376.0,1.6837287773150638,-3.0298083862371197,1.6837287773150638
21096864,99050,102379,179029,b'J162224.24+474354.1',245.60100886255907,47.73172916806924,0.021497882902622223,0.022037148475646973,0.7970302104949951,50.91375732421875,20.420185089111328,0.835853636264801,48.47962951660156,0.8884953260421753,38.543853759765625,1345,5,602,b'301',2144123648.0,2878369280.0,1.4465542712513408,-1.6937770855014884,1.4465542712513408
21096867,551597,557180,124935,b'J125006.02+250119.9',192.52507930910474,25.02221638810164,0.0215085931122303,0.021331455558538437,0.8393470644950867,135.94696044921875,17.297550201416016,0.8788970112800598,137.06884765625,0.8796108961105347,151.98556518554688,5224,4,253,b'301',2943798016.0,3528992000.0,0.8540031391972149,2.424257229621801,0.8540031391972149
21096870,154788,158839,52873,b'J080504.19+294321.7',121.26751720795771,29.722711429144752,0.021527012810111046,0.021516229957342148,0.758668065071106,65.11865234375,15.78407096862793,0.8252797722816467,63.9071044921875,0.9180475473403931,70.02923583984375,2864,3,87,b'301',5199183872.0,5832093184.0,2.7523040362925,2.7527768925725513,2.7523040362925
21096872,390316,395655,161391,b'J145521.13+051752.1',223.83809594868097,5.2978183335674105,0.021531295031309128,0.021331455558538437,0.6690512299537659,64.70556640625,13.758487701416016,0.7197346687316895,64.15586853027344,0.6932628154754639,55.290191650390625,3910,2,91,b'301',5076380672.0,5827074560.0,-2.609996850345262,-2.609996850345262,-2.609996850345262
21096874,492118,497493,67045,b'J092203.45+245031.8',140.5143539181524,24.842194766093765,0.02153736539185047,0.021331455558538437,0.5652208924293518,112.67507934570312,11.156693458557129,0.6780834794044495,112.05426025390625,0.7896456122398376,106.51995849609375,5045,4,199,b'301',2295813376.0,3193506304.0,0.8323922224668479,2.4023280557695297,0.8323922224668479
21096877,694018,-1,-1,b'J125733.19+132756.9',194.38361979567335,13.471826157699601,0.02156214602291584,0.021304747089743614,0.5932413339614868,128.84173583984375,11.588047981262207,0.6516319513320923,130.13211059570312,0.8059235215187073,148.795654296875,3836,6,302,b'301',1113467136.0,1533060864.0,2.490164653887231,2.490164653887231,2.490164653887231
21096878,47087,47554,50946,b'J075451.87+454921.0',118.71624807920556,45.822554633061344,0.02162420004606247,0.021886589005589485,0.9066118597984314,163.77285766601562,13.916864395141602,0.9467788934707642,156.33203125,0.9224143028259277,98.55264282226562,1350,6,104,b'301',4439607296.0,5523927552.0,1.123370015798088,1.1247254239135933,1.123370015798088
21096881,371095,376433,143506,b'J134340.48+132304.4',205.9186857873281,13.384573401600754,0.021644728258252144,0.021375559270381927,0.5013547539710999,138.06744384765625,10.527441024780273,0.6199157238006592,138.14212036132812,0.8280200362205505,138.716796875,3971,2,50,b'301',1408500480.0,1459018880.0,2.407325518698423,2.407325518698423,2.407325518698423
21096884,539723,545304,125364,b'J125130.04+180355.2',192.87520871565638,18.065353322814957,0.021649908274412155,0.021373523399233818,0.894206166267395,90.2572021484375,12.554665565490723,0.9050641655921936,92.34365844726562,0.9308264255523682,93.5638427734375,5390,5,128,b'301',4120420352.0,4781889536.0,-3.1390157434351456,-3.1390157434351456,-3.1390157434351456
21096885,694173,-1,-1,b'J133653.79+155752.9',204.22254875632626,15.967852309996797,0.021682804450392723,0.021442050114274025,0.6044814586639404,54.855560302734375,14.239108085632324,0.709651529788971,53.86454772949219,0.8228381872177124,53.50640869140625,5390,2,201,b'301',2347579648.0,3757815808.0,2.281972518974904,-2.4305511946211764,2.281972518974904
21096888,516759,522336,-1,b'J111814.75+222519.9',169.56149711336457,22.422200953252393,0.021753525361418724,0.021476099267601967,0.5156739950180054,147.69772338867188,17.198843002319336,0.6085013151168823,147.3004150390625,0.7340065240859985,150.92501831054688,5183,5,254,b'301',2369296896.0,3267225344.0,0.5044647958361813,2.0758389637194194,0.5044647958361813
21096891,664779,-1,-1,b'J115954.99-003252.9',179.98481543285476,-0.5481286920829579,0.021755587309598923,0.02122334949672222,0.7817636132240295,98.6259765625,20.77379035949707,0.8213620185852051,97.0914306640625,0.8977621793746948,97.1937255859375,756,2,429,b'301',5475909632.0,5068410368.0,1.446941460730334,3.017987294171712,1.446941460730334
21096893,551971,557554,131247,b'J130558.70+252756.4',196.49460685700885,25.465701759951283,0.021773017942905426,0.021638691425323486,0.7602652907371521,98.61331176757812,8.21478271484375,0.8567308187484741,103.92138671875,0.8451399803161621,117.43914794921875,5224,6,277,b'301',3309569536.0,4976089088.0,3.0060409820404073,3.0060409820404073,3.0060409820404073
21096895,362287,367625,85896,b'J103400.03+132021.3',158.50008522889058,13.339287726351754,0.02177540957927704,0.021331455558538437,0.4256919324398041,107.45956420898438,12.797614097595215,0.5043567419052124,107.71612548828125,0.723431408405304,112.71142578125,4344,3,131,b'301',4747654656.0,4925531648.0,1.153645695559789,2.7239103646643295,1.153645695559789
21096898,540454,546035,-1,b'J131503.35+160505.9',198.76398224782838,16.084980908260547,0.021779624745249748,0.021504752337932587,0.6066269874572754,122.25161743164062,16.33544921875,0.6642552018165588,123.2532958984375,0.8191441297531128,120.86505126953125,5390,1,166,b'301',4692426752.0,6091506688.0,1.080387513655057,2.6514459902215415,1.080387513655057
21096900,483697,489066,134018,b'J131502.15+280210.9',198.75895299672723,28.036393470320238,0.021787885576486588,0.02170914225280285,0.8193174004554749,116.62313842773438,8.3458833694458,0.8303188681602478,122.25473022460938,0.9309173226356506,109.0255126953125,5115,6,172,b'301',3295426816.0,3966388736.0,1.172499394564583,2.743784418383196,1.172499394564583
21096902,88179,90933,161922,b'J145833.92+033106.6',224.64137070405968,3.5184995551191838,0.021820705384016037,0.02156534418463707,0.7950664758682251,71.35601806640625,13.837449073791504,0.8833395838737488,68.63821411132812,0.9302446842193604,163.3897705078125,1478,3,111,b'301',6334682624.0,6792697344.0,-2.7131908099171147,-2.7131908099171147,-2.7131908099171147
21096905,210368,214862,167294,b'J152603.72+443201.0',231.51549161745302,44.53362263082406,0.02182314544916153,0.022220171988010406,0.8648051619529724,141.881103515625,11.097967147827148,0.880030632019043,137.009521484375,0.9405537843704224,107.6744384765625,3177,4,153,b'301',1417183872.0,2190012672.0,1.5540443242725355,3.126723190651073,1.5540443242725355
21096907,197246,201722,89649,b'J104636.44+520858.5',161.65186892417088,52.14959161242963,0.021840056404471397,0.02208630181849003,0.6094678044319153,100.01068115234375,29.117307662963867,0.6483302116394043,100.98236083984375,0.8008147478103638,102.00970458984375,2821,2,109,b'301',3240538368.0,9163577344.0,1.1209120854191592,2.6912754302460304,1.1209120854191592
21096909,652451,-1,-1,b'J102336.19+281845.0',155.90109594604868,28.313558484550818,0.021854236721992493,0.021680891513824463,0.7234716415405273,83.0272216796875,28.156925201416016,0.7517275810241699,85.63360595703125,0.9401851296424866,116.29904174804688,5079,2,40,b'301',6689974784.0,6900152320.0,1.3732282437655738,2.9447211721272977,1.3732282437655738
21096912,537656,543237,112210,b'J120149.75+163148.9',180.4572937413206,16.530261776905647,0.02185714989900589,0.0215033907443285,0.7049049139022827,108.29428100585938,15.100442886352539,0.7713171243667603,108.8563232421875,0.8007150888442993,98.20233154296875,5390,1,49,b'301',6172210176.0,6691025408.0,2.8012829639196113,2.8012829639196113,2.8012829639196113
21096915,415812,421165,83569,b'J102614.50+372733.8',156.56039789825132,37.459409505577966,0.021901750937104225,0.021890340372920036,0.6440035104751587,74.80633544921875,17.59708023071289,0.7242527008056641,75.0616455078125,0.8350273370742798,72.68757629394531,3900,6,226,b'301',6547786752.0,8354340352.0,1.4689084388636247,3.040499057936432,1.4689084388636247
21096917,321009,326253,88861,b'J104346.02+112938.5',160.9417799137803,11.494023077220955,0.021903997287154198,0.021441355347633362,0.5501689910888672,140.59967041015625,15.338831901550293,0.6351220607757568,140.91586303710938,0.7842057943344116,143.8134765625,3804,4,24,b'301',2976953856.0,4518287360.0,2.1745686339489385,2.1745686339489385,2.1745686339489385
21096919,183513,187976,92090,b'J105514.14+484327.5',163.80900681326085,48.724332362415986,0.021919460967183113,0.022105522453784943,0.6261345744132996,68.62860107421875,20.18779945373535,0.7382141947746277,68.79624938964844,0.8597326278686523,55.18791198730469,2964,5,230,b'301',3742893312.0,4805023232.0,1.5414219109353136,3.109860166199537,1.5414219109353136
21096922,515532,521109,96004,b'J110820.03+232958.0',167.0835279535497,23.499463467354058,0.02195167727768421,0.021690646186470985,0.8594397306442261,7.650421142578125,12.41179084777832,0.8768931031227112,10.092193603515625,0.9575275778770447,90.01382446289062,5140,2,103,b'301',1203252352.0,1723503744.0,2.8195737068761724,-1.8923964572772516,2.8195737068761724
21096924,152699,156691,140234,b'J133231.24+044809.0',203.13011956018912,4.802473758285233,0.021952729672193527,0.02153298631310463,0.3800310492515564,119.92404174804688,19.174358367919922,0.4564868211746216,118.77703857421875,0.5664713382720947,119.96096801757812,2247,4,282,b'301',3805184512.0,4328441344.0,0.6502998914230648,-2.4913048728607907,0.6502998914230648
21096927,479652,485020,116072,b'J121521.05+281048.0',183.83774956327053,28.179985480669067,0.021963633596897125,0.021818898618221283,0.5302919149398804,8.03594970703125,13.294090270996094,0.6577367782592773,8.91302490234375,0.6725611686706543,5.472198486328125,5115,5,85,b'301',1390049664.0,1492453120.0,2.9559223689364096,-1.757082669159783,2.9559223689364096
21096930,687713,-1,-1,b'J170838.39+323345.9',257.1601957782268,32.564042777648055,0.02353813126683235,0.02400815114378929,0.9068616032600403,140.4453125,8.3458833694458,0.9240374565124512,136.65472412109375,0.8980371952056885,109.43731689453125,2248,3,220,b'301',2027237376.0,2459017216.0,-2.829472441514063,-2.829472441514063,-2.829472441514063
21096931,300110,305316,126165,b'J125338.48+462248.3',193.41060901133244,46.38014335145069,0.026151143014431,0.026354925706982613,0.7132675051689148,59.40618896484375,12.919089317321777,0.7898664474487305,58.95564270019531,0.8901736736297607,49.624053955078125,3699,2,60,b'301',3613949696.0,3868196864.0,2.0722626422307475,-2.6402385672684767,2.0722626422307475
21096934,155775,159826,59412,b'J084411.92+373620.6',131.0497181489106,37.60574806076932,0.026274025440216064,0.026339594274759293,0.7932599782943726,21.879486083984375,22.89636993408203,0.8256595730781555,19.6695556640625,0.9362580180168152,28.413192749023438,2830,4,154,b'301',2155750400.0,3757781248.0,-2.6913451934127792,-2.6913451934127792,-2.6913451934127792
